DJI_0188.JPG,1419599.927069,9410491.842099,-79.195243
DJI_0189.JPG,1419612.602172,9410489.060923,-80.062742
DJI_0190.JPG,1419626.465020,9410487.617669,-80.348305
DJI_0191.JPG,1419635.812170,9410487.070837,-79.919286
DJI_0192.JPG,1419646.802165,9410488.195649,-79.547936
DJI_0193.JPG,1419658.001683,9410490.912362,-79.177376
DJI_0194.JPG,1419671.547171,9410495.078785,-79.192800
DJI_0195.JPG,1419682.496645,9410501.177994,-79.240965
DJI_0196.JPG,1419692.315187,9410507.937217,-78.985082
DJI_0197.JPG,1419697.441069,9410512.948111,-78.927490
DJI_0198.JPG,1419708.868489,9410525.924817,-89.533970
DJI_0199.JPG,1419715.415417,9410534.977966,-89.564764
DJI_0200.JPG,1419719.525465,9410544.294528,-89.388158
DJI_0201.JPG,1419724.668028,9410556.253875,-90.088069
DJI_0202.JPG,1419727.273650,9410567.194842,-90.585258
DJI_0203.JPG,1419728.431349,9410577.874068,-90.784095
DJI_0204.JPG,1419731.703565,9410613.469157,-85.772519
DJI_0205.JPG,1419742.205078,9410625.998649,-85.791620
DJI_0206.JPG,1419760.200411,9410626.741032,-85.637608
DJI_0207.JPG,1419772.357667,9410627.704640,-85.615433
DJI_0208.JPG,1419793.429137,9410634.189203,-85.084342
DJI_0209.JPG,1419806.736632,9410639.879084,-84.546816
DJI_0210.JPG,1419820.307164,9410642.072678,-83.507748
DJI_0211.JPG,1419837.378943,9410643.123473,-82.400105
DJI_0212.JPG,1419859.330249,9410653.696932,-82.239391
DJI_0213.JPG,1419858.699246,9410654.639122,-82.666200
DJI_0214.JPG,1419858.938883,9410654.840052,-82.864020
DJI_0216.JPG,1419878.966543,9410666.407462,-88.590413
DJI_0217.JPG,1419853.707196,9410659.220925,-87.971376
DJI_0218.JPG,1419833.724764,9410652.826374,-88.186633
DJI_0219.JPG,1419816.998274,9410641.540729,-88.017427
DJI_0220.JPG,1419800.465416,9410630.494377,-87.435440
DJI_0221.JPG,1419776.593875,9410629.888642,-86.440149
DJI_0222.JPG,1419765.481110,9410601.050336,-88.349441
DJI_0223.JPG,1419733.136071,9410581.992596,-88.910156
DJI_0224.JPG,1419694.368845,9410560.981228,-89.433210
DJI_0225.JPG,1419682.081978,9410568.164506,-88.421404
